ad_id,user_id,device_type,browser,hour,clicked
1035,2057,desktop,safari,21,0
1024,2029,mobile,firefox,22,0
1086,2089,tablet,chrome,7,0
1075,2006,mobile,chrome,18,0
1097,2038,mobile,chrome,12,0
1035,2094,tablet,safari,4,0
1066,2068,mobile,chrome,9,0
1008,2034,mobile,edge,6,0
1060,2051,mobile,edge,8,0
1052,2013,tablet,safari,13,0
1017,2062,mobile,chrome,5,1
1042,2035,mobile,chrome,9,0
1034,2090,mobile,edge,0,1
1062,2023,tablet,edge,10,0
1097,2039,desktop,firefox,7,0
1077,2028,desktop,safari,5,1
1003,2052,desktop,firefox,16,0
1092,2021,desktop,safari,3,0
1040,2071,mobile,chrome,5,0
1044,2014,tablet,chrome,14,0
1049,2068,mobile,safari,9,0
1078,2063,tablet,firefox,16,0
1027,2003,mobile,edge,9,0
1041,2074,desktop,safari,4,0
1079,2017,desktop,safari,18,0
1075,2041,tablet,safari,6,0
1068,2029,mobile,chrome,23,0
1097,2014,desktop,safari,18,0
1000,2069,tablet,chrome,9,0
1038,2054,mobile,edge,18,0
1095,2052,tablet,edge,10,1
1089,2015,mobile,firefox,2,0
1016,2072,mobile,chrome,10,0
1090,2033,mobile,edge,5,0
1087,2026,tablet,edge,5,0
1034,2012,tablet,firefox,14,1
1045,2099,mobile,firefox,2,0
1041,2026,desktop,firefox,21,1
1038,2072,mobile,chrome,10,1
1089,2068,tablet,safari,7,0
1048,2085,mobile,chrome,22,1
1061,2030,tablet,firefox,22,0
1037,2002,mobile,safari,7,0
1022,2029,mobile,edge,22,0
1021,2020,desktop,chrome,15,0
1003,2098,desktop,firefox,2,1
1048,2005,tablet,firefox,7,0
1058,2091,mobile,safari,7,0
1072,2031,tablet,chrome,12,0
1067,2041,mobile,edge,0,0
1070,2061,mobile,edge,9,0
1086,2088,mobile,safari,4,0
1001,2031,desktop,safari,4,0
1048,2098,tablet,edge,16,1
1087,2085,mobile,safari,21,0
1094,2087,mobile,safari,13,0
1030,2038,tablet,chrome,5,0
1039,2063,tablet,safari,13,0
1047,2029,mobile,firefox,11,0
1050,2062,desktop,firefox,19,0
1042,2095,desktop,firefox,21,0
1097,2030,mobile,safari,21,0
1054,2086,desktop,edge,0,0
1087,2039,tablet,firefox,4,1
1048,2032,desktop,chrome,17,0
1089,2062,tablet,safari,13,0
1079,2024,tablet,edge,6,0
1056,2035,tablet,edge,14,0
1076,2023,tablet,safari,8,0
1014,2094,desktop,safari,14,1
1026,2057,tablet,chrome,15,0
1067,2038,mobile,safari,8,0
1079,2045,tablet,safari,6,0
1063,2076,mobile,edge,6,0
1093,2009,tablet,firefox,16,1
1029,2086,tablet,firefox,10,0
1035,2081,desktop,edge,5,0
1066,2031,tablet,safari,13,1
1085,2096,tablet,chrome,14,0
1085,2035,desktop,firefox,20,0
1048,2027,desktop,safari,7,0
1075,2015,mobile,firefox,23,0
1054,2015,desktop,edge,3,0
1084,2017,mobile,firefox,0,0
1055,2007,tablet,edge,5,1
1067,2079,mobile,edge,0,0
1094,2074,desktop,edge,20,0
1043,2069,tablet,chrome,4,1
1030,2000,mobile,safari,18,0
1057,2061,mobile,edge,4,0
1086,2075,mobile,edge,21,0
1052,2037,tablet,firefox,4,1
1083,2091,mobile,safari,16,0
1078,2044,mobile,chrome,11,1
1022,2057,desktop,chrome,6,0
1027,2080,mobile,firefox,14,0
1015,2000,tablet,chrome,18,0
1036,2031,desktop,firefox,22,0
1020,2007,tablet,safari,20,0
1078,2039,desktop,firefox,12,1
1016,2055,desktop,firefox,11,0
1036,2062,mobile,edge,18,0
1076,2087,tablet,chrome,12,0
1018,2073,mobile,safari,5,0
1029,2073,desktop,safari,0,0
1044,2035,mobile,edge,5,0
1017,2088,desktop,firefox,12,0
1077,2056,desktop,safari,12,0
1061,2073,tablet,safari,12,0
1035,2082,tablet,firefox,19,0
1099,2044,tablet,firefox,3,0
1083,2078,tablet,safari,4,0
1051,2079,mobile,firefox,12,0
1018,2001,tablet,chrome,8,0
1043,2092,tablet,safari,16,0
1006,2067,tablet,firefox,2,0
1043,2049,desktop,safari,19,0
1067,2028,desktop,safari,17,0
1033,2094,tablet,edge,14,0
1065,2080,desktop,chrome,22,0
1068,2009,desktop,chrome,0,0
1054,2026,mobile,edge,8,0
1009,2014,desktop,edge,5,0
1095,2059,mobile,safari,17,0
1041,2030,desktop,chrome,0,1
1040,2020,tablet,edge,21,0
1076,2059,desktop,firefox,6,0
1068,2057,desktop,safari,9,0
1009,2040,mobile,chrome,5,0
1009,2045,tablet,safari,6,1
1090,2044,mobile,safari,5,0
1059,2025,tablet,firefox,7,0
1050,2050,tablet,firefox,1,0
1020,2035,mobile,edge,8,0
1007,2051,desktop,firefox,8,0
1064,2080,tablet,chrome,6,0
1091,2050,desktop,edge,8,0
1077,2002,mobile,chrome,16,0
1084,2013,mobile,chrome,2,1
1029,2048,mobile,edge,15,0
1084,2076,mobile,firefox,15,0
1048,2090,tablet,safari,1,0
1008,2000,mobile,firefox,10,0
1016,2056,desktop,chrome,15,0
1068,2016,desktop,chrome,14,0
1057,2049,tablet,edge,0,0
1056,2097,mobile,chrome,20,0
1061,2013,tablet,edge,16,0
1094,2058,tablet,edge,2,0
1051,2080,tablet,firefox,21,0
1060,2002,mobile,chrome,21,0
1039,2097,desktop,firefox,18,0
1037,2039,desktop,safari,19,0
1042,2088,tablet,firefox,6,0
1062,2065,tablet,chrome,21,0
1018,2033,desktop,safari,10,0
1099,2089,desktop,chrome,17,0
1049,2094,mobile,safari,13,0
1032,2008,tablet,chrome,15,0
1012,2093,mobile,firefox,5,0
1077,2083,desktop,chrome,1,0
1096,2020,desktop,edge,22,1
1061,2092,desktop,edge,10,0
1092,2024,desktop,firefox,10,0
1042,2043,mobile,firefox,9,0
1048,2024,desktop,safari,3,1
1035,2008,tablet,firefox,16,0
1009,2061,desktop,edge,9,0
1094,2025,tablet,firefox,8,0
1005,2056,desktop,edge,12,0
1056,2036,mobile,firefox,10,0
1000,2015,tablet,edge,9,0
1070,2036,mobile,safari,23,0
1057,2075,desktop,chrome,4,0
1090,2023,mobile,chrome,2,1
1020,2025,desktop,edge,3,0
1091,2019,mobile,firefox,2,0
1079,2008,mobile,firefox,9,0
1055,2086,tablet,chrome,23,0
1086,2028,desktop,edge,12,0
1019,2030,mobile,firefox,4,0
1053,2018,desktop,chrome,12,0
1024,2019,tablet,edge,23,0
1027,2086,mobile,safari,0,0
1004,2026,desktop,firefox,10,0
1020,2093,mobile,firefox,2,1
1017,2084,mobile,edge,16,0
1046,2043,mobile,chrome,18,0
1069,2034,mobile,edge,12,0
1056,2070,tablet,chrome,15,0
1092,2021,tablet,edge,17,0
1018,2073,desktop,safari,22,0
1096,2086,desktop,firefox,19,0
1064,2014,mobile,chrome,22,0
1002,2093,mobile,safari,18,0
1041,2097,mobile,edge,5,0
1020,2012,tablet,chrome,22,0
1098,2003,mobile,chrome,6,0
1039,2081,desktop,safari,14,0
1066,2055,mobile,edge,4,0
1024,2022,tablet,safari,15,0
1054,2096,mobile,edge,5,0
1083,2097,tablet,safari,2,0
1051,2033,tablet,safari,11,0
1043,2099,tablet,safari,3,1
1097,2098,tablet,safari,21,0
1084,2016,desktop,edge,2,0
1055,2027,tablet,firefox,15,0
1054,2013,desktop,safari,15,0
1086,2033,desktop,edge,22,0
1069,2074,mobile,firefox,18,0
1076,2056,mobile,chrome,14,0
1086,2076,tablet,chrome,8,0
1072,2096,mobile,safari,19,0
1080,2054,tablet,chrome,1,1
1065,2065,mobile,safari,5,0
1018,2097,tablet,safari,13,0
1082,2092,mobile,firefox,8,1
1006,2036,mobile,chrome,9,0
1062,2067,desktop,safari,17,0
1041,2075,mobile,chrome,14,0
1041,2025,mobile,firefox,3,0
1058,2060,tablet,chrome,4,0
1019,2091,desktop,firefox,22,1
1072,2066,tablet,firefox,20,0
1016,2083,mobile,firefox,5,1
1026,2073,tablet,safari,14,0
1046,2051,desktop,edge,19,0
1001,2017,tablet,safari,1,0
1062,2052,mobile,chrome,15,0
1061,2062,tablet,safari,4,1
1099,2052,mobile,safari,22,0
1018,2026,desktop,edge,3,0
1016,2030,desktop,chrome,0,0
1068,2090,tablet,firefox,7,0
1038,2000,desktop,firefox,20,0
1081,2005,tablet,chrome,9,0
1070,2010,mobile,safari,14,0
1080,2033,tablet,edge,1,0
1038,2083,mobile,edge,18,0
1035,2062,desktop,chrome,11,0
1039,2052,mobile,chrome,9,0
1044,2084,mobile,safari,11,0
1003,2084,mobile,edge,20,0
1024,2017,mobile,chrome,19,0
1068,2020,mobile,safari,8,0
1029,2018,tablet,safari,7,0
1075,2003,mobile,chrome,1,0
1067,2076,mobile,edge,20,0
1087,2081,mobile,firefox,23,0
1028,2028,mobile,safari,23,0
1072,2024,mobile,firefox,6,0
1067,2055,mobile,safari,3,0
1050,2076,desktop,edge,18,0
1023,2062,tablet,firefox,7,0
1013,2026,mobile,chrome,23,1
1068,2059,tablet,safari,12,0
1017,2082,desktop,chrome,20,0
1041,2048,desktop,chrome,2,0
1056,2064,mobile,edge,4,0
1082,2037,tablet,chrome,19,0
1011,2082,mobile,safari,7,0
1081,2051,desktop,chrome,1,1
1016,2000,desktop,chrome,23,0
1029,2039,tablet,safari,9,0
1087,2080,mobile,chrome,21,0
1074,2020,tablet,edge,15,0
1098,2085,tablet,safari,3,0
1022,2014,desktop,edge,13,0
1080,2049,tablet,chrome,2,0
1000,2047,desktop,firefox,9,0
1078,2031,mobile,edge,12,0
1031,2048,tablet,edge,4,0
1008,2067,tablet,chrome,21,0
1014,2044,mobile,firefox,16,0
1027,2031,tablet,safari,16,0
1023,2003,mobile,firefox,10,0
1059,2064,desktop,safari,18,0
1034,2096,desktop,chrome,17,0
1085,2070,tablet,firefox,16,0
1026,2072,desktop,chrome,10,1
1082,2064,desktop,edge,14,0
1075,2079,mobile,firefox,7,0
1019,2017,desktop,safari,11,0
1064,2053,desktop,edge,16,0
1084,2046,desktop,safari,23,0
1048,2005,mobile,edge,4,0
1000,2065,tablet,safari,3,0
1009,2008,mobile,safari,23,0
1046,2067,tablet,chrome,23,0
1058,2022,tablet,edge,10,0
1095,2042,desktop,chrome,7,1
1061,2050,desktop,chrome,15,0
1085,2071,mobile,chrome,15,0
1017,2024,mobile,chrome,2,0
1045,2079,mobile,safari,11,0
1031,2034,desktop,chrome,23,0
1026,2016,tablet,chrome,12,1
1091,2017,mobile,chrome,0,0
1017,2026,tablet,safari,3,0
1038,2014,desktop,edge,20,0
1048,2080,desktop,safari,5,1
1092,2068,desktop,safari,4,0
1081,2079,desktop,safari,4,0
1043,2014,tablet,edge,20,1
1071,2041,tablet,chrome,9,0
1053,2033,mobile,chrome,18,0
1094,2047,tablet,edge,17,0
1033,2082,tablet,edge,1,0
1070,2007,tablet,firefox,15,0
1035,2009,mobile,chrome,14,1
1017,2004,tablet,safari,23,1
1037,2047,tablet,safari,4,0
1058,2025,tablet,chrome,20,0
1008,2085,desktop,edge,21,1
1072,2022,tablet,firefox,8,0
1071,2061,mobile,safari,22,0
1050,2012,mobile,firefox,4,0
1034,2008,mobile,safari,4,0
1081,2019,mobile,safari,8,0
1004,2091,desktop,chrome,8,0
1013,2056,mobile,safari,1,0
1091,2023,desktop,firefox,6,0
1029,2032,desktop,firefox,0,0
1003,2019,desktop,chrome,19,0
1038,2059,mobile,safari,1,0
1083,2047,mobile,firefox,11,0
1063,2063,desktop,edge,5,0
1024,2029,desktop,chrome,19,0
1027,2072,mobile,edge,18,0
1075,2016,tablet,firefox,15,0
1065,2099,tablet,edge,3,0
1077,2013,tablet,chrome,17,0
1021,2018,mobile,edge,4,1
1030,2070,mobile,firefox,21,0
1022,2058,desktop,edge,17,0
1047,2066,mobile,edge,5,1
1019,2096,mobile,edge,13,0
1037,2043,mobile,safari,19,0
1054,2031,desktop,firefox,16,0
1067,2010,desktop,edge,17,0
1078,2001,tablet,firefox,20,0
1087,2089,tablet,edge,9,0
1088,2067,mobile,chrome,22,0
1000,2016,mobile,chrome,23,0
1006,2080,desktop,chrome,18,0
1056,2091,tablet,edge,17,0
1094,2093,tablet,firefox,3,0
1011,2039,tablet,chrome,19,0
1004,2086,mobile,safari,14,0
1049,2045,mobile,chrome,5,0
1041,2087,mobile,chrome,5,1
1011,2092,desktop,safari,2,0
1017,2003,tablet,chrome,8,0
1065,2037,desktop,edge,10,1
1073,2062,tablet,edge,4,0
1078,2028,mobile,chrome,13,0
1093,2018,desktop,firefox,1,1
1016,2090,desktop,firefox,21,0
1067,2028,mobile,chrome,18,0
1070,2099,tablet,safari,7,1
1061,2034,tablet,edge,12,0
1040,2069,tablet,edge,18,0
1094,2022,tablet,edge,4,0
1033,2045,mobile,chrome,14,1
1069,2043,mobile,edge,3,0
1044,2047,mobile,chrome,3,0
1057,2051,mobile,chrome,17,0
1050,2007,desktop,firefox,23,0
1033,2054,desktop,safari,18,0
1043,2065,desktop,safari,19,0
1014,2076,mobile,safari,21,0
1077,2039,tablet,edge,8,0
1069,2084,desktop,firefox,14,0
1049,2030,desktop,firefox,11,0
1031,2047,mobile,chrome,3,0
1066,2099,tablet,firefox,2,0
1002,2060,tablet,chrome,4,0
1085,2051,tablet,firefox,16,0
1085,2037,mobile,chrome,4,1
1073,2090,tablet,edge,3,0
1050,2035,desktop,firefox,20,0
1066,2086,desktop,safari,6,0
1075,2054,desktop,chrome,6,0
1092,2084,mobile,firefox,6,0
1047,2012,tablet,firefox,16,0
1016,2036,mobile,chrome,14,0
1006,2046,tablet,firefox,6,0
1012,2089,mobile,safari,14,0
1065,2070,desktop,chrome,19,0
1003,2021,mobile,chrome,3,0
1009,2038,mobile,chrome,1,1
1087,2086,mobile,chrome,21,0
1016,2057,desktop,chrome,12,0
1051,2029,mobile,safari,11,0
1005,2017,mobile,chrome,9,0
1082,2017,desktop,safari,18,0
1068,2073,tablet,safari,14,0
1095,2038,mobile,safari,16,1
1073,2093,desktop,chrome,20,0
1008,2025,mobile,safari,5,0
1090,2070,desktop,chrome,4,0
1076,2006,tablet,safari,20,0
1082,2068,tablet,chrome,12,0
1020,2064,mobile,firefox,13,0
1023,2045,desktop,firefox,23,0
1003,2017,tablet,safari,13,1
1023,2012,tablet,edge,14,0
1058,2024,desktop,edge,15,0
1098,2007,mobile,firefox,9,0
1002,2073,tablet,safari,0,0
1067,2031,tablet,safari,23,0
1039,2016,tablet,safari,10,1
1047,2078,mobile,edge,6,0
1053,2078,tablet,firefox,16,0
1034,2047,desktop,safari,3,0
1094,2062,mobile,firefox,6,0
1055,2039,tablet,firefox,2,1
1088,2083,desktop,chrome,23,0
1039,2014,desktop,edge,19,0
1076,2098,mobile,firefox,13,0
1067,2005,desktop,chrome,17,0
1045,2093,mobile,edge,17,0
1077,2062,mobile,safari,23,0
1012,2007,mobile,safari,23,1
1026,2094,desktop,chrome,0,0
1005,2031,mobile,safari,5,0
1016,2044,mobile,chrome,8,0
1035,2051,desktop,chrome,1,0
1098,2078,mobile,safari,7,0
1080,2081,tablet,edge,23,0
1001,2012,desktop,chrome,19,0
1076,2023,desktop,edge,3,0
1051,2039,desktop,edge,20,0
1065,2013,tablet,chrome,9,0
1051,2091,mobile,edge,22,0
1091,2074,desktop,chrome,0,1
1042,2069,desktop,safari,10,0
1089,2061,desktop,safari,8,0
1021,2088,tablet,safari,18,0
1054,2060,tablet,safari,10,0
1066,2000,tablet,safari,3,0
1098,2088,mobile,edge,22,0
1059,2065,mobile,edge,4,0
1057,2031,tablet,edge,20,0
1011,2012,mobile,firefox,16,1
1087,2032,tablet,firefox,17,0
1068,2031,mobile,chrome,4,0
1083,2055,mobile,firefox,17,0
1038,2023,tablet,safari,16,0
1012,2090,desktop,safari,2,1
1040,2003,desktop,safari,10,0
1056,2087,mobile,chrome,16,0
1052,2022,mobile,chrome,7,0
1011,2028,mobile,chrome,23,0
1012,2097,mobile,chrome,7,1
1073,2020,mobile,edge,22,0
1096,2029,mobile,chrome,22,1
1056,2089,tablet,chrome,1,1
1039,2019,desktop,firefox,6,0
1079,2015,desktop,edge,20,0
1044,2066,tablet,safari,19,0
1034,2048,tablet,firefox,23,0
1002,2057,desktop,chrome,20,0
1004,2043,desktop,safari,5,0
1089,2024,mobile,safari,19,1
1010,2022,desktop,safari,17,0
1070,2058,mobile,firefox,6,0
1055,2000,mobile,edge,17,0
1009,2096,desktop,edge,11,0
1033,2014,mobile,safari,6,0
1066,2080,mobile,chrome,6,0
1071,2097,tablet,edge,0,0
1030,2080,desktop,edge,9,0
1074,2051,tablet,chrome,9,0
1070,2057,mobile,firefox,11,0
1065,2040,mobile,firefox,2,0
1069,2043,tablet,chrome,2,0
1040,2003,tablet,firefox,12,0
1062,2076,tablet,safari,12,0
1031,2067,mobile,edge,5,1
1019,2006,desktop,firefox,2,0
1056,2045,mobile,safari,14,0
1097,2008,tablet,safari,8,0
1049,2086,desktop,safari,20,0
1079,2032,tablet,safari,5,0
1024,2032,mobile,safari,5,1
1011,2083,desktop,chrome,7,0
1070,2003,desktop,edge,10,0
1038,2064,mobile,edge,18,0
1016,2033,tablet,chrome,15,1
1044,2090,tablet,chrome,8,0
1010,2084,tablet,safari,22,0
1069,2087,mobile,firefox,10,0
1022,2078,tablet,edge,15,0
1090,2098,desktop,firefox,5,0
1069,2063,tablet,edge,16,0
1037,2024,tablet,safari,15,0
1001,2054,desktop,firefox,19,0
1085,2008,desktop,edge,20,0
1083,2016,tablet,edge,17,0
1088,2020,desktop,safari,0,0
1078,2059,mobile,firefox,17,0
1092,2012,desktop,safari,7,1
1071,2002,mobile,firefox,21,0
1036,2067,desktop,firefox,9,0
1048,2003,mobile,edge,1,0
1051,2091,mobile,chrome,8,0
1032,2006,tablet,firefox,23,0
1021,2025,desktop,firefox,3,0
1004,2074,desktop,safari,10,0
1017,2023,desktop,firefox,9,0
1037,2009,mobile,firefox,13,0
1036,2012,tablet,firefox,6,0
1093,2043,desktop,firefox,18,0
1094,2038,tablet,firefox,5,0
1063,2018,tablet,chrome,15,1
1009,2050,mobile,edge,18,0
1078,2018,desktop,firefox,18,1
1041,2075,tablet,safari,12,0
1047,2051,desktop,safari,11,0
1043,2085,desktop,firefox,21,1
1081,2046,desktop,firefox,14,0
1086,2029,tablet,firefox,7,1
1096,2045,mobile,chrome,3,1
1015,2075,mobile,edge,19,0
1053,2092,tablet,safari,7,0
1034,2020,desktop,chrome,22,1
1097,2074,desktop,chrome,20,0
1027,2047,mobile,firefox,15,0
1001,2061,tablet,edge,15,0
1093,2057,tablet,firefox,1,0
1012,2017,mobile,safari,21,0
1040,2058,tablet,edge,16,0
1079,2090,tablet,firefox,22,0
1058,2047,mobile,safari,4,0
1068,2062,mobile,chrome,4,0
1091,2011,tablet,safari,11,0
1052,2086,tablet,safari,6,0
1044,2033,mobile,safari,4,0
1019,2060,mobile,edge,3,0
1023,2086,desktop,chrome,16,0
1060,2052,tablet,edge,5,0
1090,2024,tablet,chrome,13,0
1093,2061,mobile,firefox,8,0
1057,2003,mobile,firefox,3,0
1026,2093,desktop,safari,10,0
1025,2093,desktop,safari,19,0
1006,2012,mobile,edge,20,0
1041,2041,tablet,chrome,15,0
1046,2048,desktop,chrome,15,1
1052,2077,mobile,chrome,15,1
1058,2055,mobile,safari,5,0
1037,2046,mobile,safari,14,0
1068,2007,tablet,chrome,2,0
1086,2054,mobile,safari,8,0
1091,2087,mobile,chrome,0,0
1097,2017,tablet,edge,10,1
1052,2034,mobile,firefox,21,0
1014,2088,mobile,chrome,5,0
1095,2080,desktop,safari,23,1
1025,2031,mobile,edge,4,1
1047,2023,tablet,safari,17,1
1094,2006,desktop,safari,20,0
1018,2012,mobile,safari,11,0
1008,2090,tablet,chrome,6,0
1063,2068,mobile,edge,1,0
1092,2099,desktop,chrome,6,0
1053,2089,tablet,firefox,8,1
1050,2041,desktop,chrome,23,0
1038,2030,tablet,firefox,19,0
1003,2073,tablet,edge,7,0
1002,2025,mobile,edge,8,0
1063,2085,tablet,chrome,9,0
1028,2075,tablet,chrome,11,0
1010,2031,mobile,safari,1,1
1096,2090,tablet,firefox,9,0
1057,2096,tablet,safari,2,0
1074,2051,tablet,safari,0,0
1026,2019,tablet,edge,16,0
1096,2039,mobile,chrome,21,0
1020,2058,mobile,edge,0,0
1038,2076,desktop,chrome,4,0
1094,2013,tablet,edge,13,0
1045,2043,mobile,edge,5,0
1065,2085,tablet,edge,8,0
1090,2081,mobile,firefox,21,0
1035,2047,desktop,edge,13,1
1074,2092,tablet,firefox,3,0
1081,2042,desktop,edge,0,0
1064,2015,desktop,chrome,5,0
1062,2034,desktop,firefox,6,0
1098,2052,mobile,chrome,20,0
1034,2033,tablet,chrome,5,0
1030,2002,mobile,chrome,23,0
1027,2067,mobile,firefox,0,0
1000,2004,tablet,safari,7,1
1024,2009,tablet,firefox,11,0
1042,2051,tablet,safari,10,0
1083,2028,tablet,firefox,1,0
1066,2095,mobile,edge,1,0
1062,2030,tablet,safari,23,0
1050,2065,tablet,edge,1,0
1001,2075,tablet,safari,7,0
1081,2090,desktop,firefox,20,0
1063,2068,tablet,firefox,23,0
1073,2036,tablet,safari,6,1
1068,2026,mobile,edge,15,0
1008,2086,desktop,chrome,23,1
1001,2032,mobile,safari,21,0
1033,2067,desktop,safari,8,1
1059,2058,mobile,edge,15,0
1060,2063,mobile,chrome,1,0
1030,2084,tablet,safari,2,0
1009,2087,tablet,chrome,1,0
1075,2043,desktop,chrome,21,0
1035,2094,desktop,firefox,18,0
1084,2087,desktop,edge,16,0
1048,2048,tablet,safari,19,0
1069,2052,mobile,safari,20,0
1048,2073,desktop,chrome,11,0
1002,2048,tablet,safari,10,1
1073,2065,tablet,chrome,19,0
1004,2094,mobile,safari,21,0
1089,2062,mobile,edge,18,0
1060,2024,tablet,safari,5,0
1084,2003,mobile,chrome,9,0
1089,2050,mobile,chrome,13,1
1025,2010,tablet,safari,0,0
1071,2016,desktop,safari,14,0
1004,2065,desktop,chrome,5,0
1014,2069,tablet,firefox,12,0
1015,2072,desktop,firefox,23,1
1000,2068,tablet,safari,13,0
1015,2083,tablet,edge,12,1
1036,2028,mobile,safari,23,0
1002,2084,desktop,edge,15,0
1051,2072,tablet,safari,0,0
1046,2091,desktop,chrome,13,0
1094,2071,desktop,safari,12,0
1012,2094,desktop,edge,22,1
1079,2019,tablet,edge,9,0
1054,2026,mobile,safari,9,0
1020,2007,desktop,safari,3,0
1065,2084,tablet,firefox,13,0
1053,2060,desktop,safari,11,0
1026,2027,mobile,safari,21,0
1037,2086,desktop,chrome,5,0
1089,2069,tablet,edge,14,0
1057,2002,desktop,firefox,4,0
1061,2068,desktop,chrome,9,0
1045,2072,desktop,safari,8,1
1088,2006,mobile,edge,9,0
1010,2059,desktop,safari,23,0
1071,2003,tablet,safari,11,0
1007,2004,desktop,safari,21,0
1096,2010,desktop,safari,3,1
1070,2014,desktop,edge,3,0
1063,2063,mobile,chrome,12,0
1020,2097,tablet,safari,13,1
1071,2012,desktop,safari,11,1
1062,2006,tablet,firefox,12,1
1084,2005,tablet,firefox,19,1
1063,2055,mobile,edge,12,0
1019,2063,tablet,safari,22,1
1007,2049,desktop,safari,21,1
1057,2029,mobile,safari,1,0
1045,2021,mobile,edge,20,0
1030,2024,tablet,edge,18,0
1092,2027,mobile,safari,8,0
1008,2083,tablet,safari,9,0
1014,2038,tablet,edge,16,1
1093,2066,mobile,safari,9,0
1025,2004,desktop,chrome,19,0
1009,2064,tablet,chrome,12,0
1028,2014,mobile,edge,19,0
1079,2089,mobile,chrome,0,0
1035,2066,tablet,firefox,1,0
1083,2039,tablet,safari,16,0
1036,2097,tablet,firefox,12,1
1085,2068,tablet,firefox,16,1
1070,2094,desktop,firefox,12,0
1022,2076,desktop,chrome,16,0
1040,2042,desktop,safari,18,0
1092,2000,desktop,safari,13,0
1079,2021,mobile,edge,19,0
1027,2061,tablet,firefox,9,0
1047,2078,mobile,chrome,1,0
1037,2025,mobile,firefox,13,0
1030,2017,desktop,firefox,16,0
1013,2047,mobile,safari,4,0
1096,2008,desktop,edge,21,0
1072,2000,tablet,chrome,17,0
1090,2008,desktop,safari,2,0
1087,2022,tablet,firefox,15,0
1076,2044,desktop,safari,18,0
1089,2001,mobile,firefox,17,0
1028,2013,mobile,chrome,19,0
1050,2037,desktop,safari,4,0
1048,2039,tablet,safari,7,0
1042,2062,tablet,safari,5,0
1091,2081,desktop,safari,14,1
1091,2015,mobile,safari,2,0
1071,2092,tablet,chrome,8,0
1086,2074,desktop,edge,10,1
1092,2005,tablet,chrome,19,0
1004,2002,mobile,safari,23,1
1041,2013,tablet,firefox,22,0
1006,2065,desktop,firefox,13,0
1041,2095,tablet,safari,22,1
1035,2094,tablet,edge,8,0
1026,2074,mobile,safari,9,0
1057,2085,mobile,chrome,14,0
1045,2066,mobile,edge,17,0
1065,2030,mobile,edge,20,0
1024,2032,desktop,chrome,18,0
1072,2087,tablet,edge,6,0
1026,2000,tablet,safari,18,0
1000,2043,tablet,safari,4,0
1086,2014,tablet,firefox,20,1
1073,2036,desktop,chrome,17,1
1041,2026,mobile,edge,0,0
1051,2047,tablet,edge,11,0
1024,2026,tablet,edge,5,0
1053,2011,mobile,safari,12,1
1066,2066,mobile,chrome,16,0
1005,2029,tablet,safari,8,0
1057,2095,mobile,edge,20,0
1069,2086,tablet,safari,0,0
1052,2065,tablet,edge,11,0
1065,2006,tablet,edge,23,0
1057,2033,tablet,safari,0,0
1081,2031,tablet,edge,3,0
1086,2038,tablet,safari,6,0
1001,2095,mobile,firefox,19,0
1075,2042,desktop,safari,4,0
1021,2042,desktop,firefox,22,0
1036,2077,tablet,firefox,19,0
1019,2002,mobile,safari,4,0
1023,2045,tablet,chrome,6,0
1083,2031,mobile,chrome,16,0
1064,2042,tablet,safari,11,0
1064,2099,tablet,safari,14,0
1080,2080,desktop,edge,2,0
1000,2002,mobile,edge,16,0
1093,2073,mobile,safari,13,0
1002,2062,desktop,chrome,14,0
1045,2039,desktop,edge,14,0
1054,2017,desktop,edge,14,0
1074,2066,desktop,chrome,18,0
1087,2061,mobile,safari,10,0
1085,2009,mobile,chrome,17,0
1063,2051,desktop,firefox,20,1
1044,2072,tablet,edge,9,0
1025,2045,tablet,edge,20,0
1076,2054,tablet,edge,8,0
1064,2045,tablet,chrome,23,0
1023,2074,mobile,chrome,2,0
1073,2059,mobile,safari,0,0
1034,2096,mobile,edge,20,0
1023,2099,tablet,firefox,10,0
1027,2025,desktop,safari,15,0
1099,2026,tablet,chrome,2,0
1079,2037,mobile,firefox,20,0
1015,2021,tablet,safari,8,0
1058,2025,desktop,chrome,10,0
1080,2085,desktop,firefox,16,0
1053,2068,tablet,safari,0,1
1078,2034,mobile,firefox,8,0
1015,2065,mobile,chrome,2,0
1014,2098,mobile,safari,9,0
1097,2072,tablet,chrome,4,1
1010,2050,mobile,edge,10,0
1064,2017,tablet,edge,4,0
1078,2042,mobile,firefox,11,0
1089,2011,desktop,edge,13,0
1067,2002,desktop,chrome,11,0
1042,2081,mobile,firefox,18,0
1068,2006,tablet,safari,8,0
1098,2096,mobile,chrome,6,0
1012,2005,tablet,safari,15,0
1009,2081,desktop,safari,6,0
1074,2044,tablet,safari,13,0
1081,2085,mobile,safari,7,0
1097,2038,desktop,chrome,20,0
1040,2050,tablet,edge,17,0
1049,2008,tablet,chrome,2,0
1086,2098,desktop,edge,1,0
1070,2022,mobile,safari,4,0
1058,2011,desktop,edge,7,0
1038,2087,mobile,safari,18,1
1002,2061,mobile,firefox,21,1
1075,2072,tablet,safari,8,0
1006,2076,mobile,edge,1,0
1048,2039,mobile,firefox,14,0
1025,2053,desktop,firefox,7,0
1032,2080,desktop,safari,9,0
1047,2006,mobile,chrome,6,0
1078,2016,tablet,edge,18,1
